Date,VIX
2019-01-14,19.0699996948
2019-01-15,18.6000003815
2019-01-16,19.0400009155
2019-01-17,18.0599994659
2019-01-18,17.7999992371
2019-01-22,20.7999992371
2019-01-23,19.5200004578
2019-01-24,18.8899993896
2019-01-25,17.4200000763
2019-01-28,18.8700008392
2019-01-29,19.1299991608
2019-01-30,17.6599998474
2019-01-31,16.5699996948
2019-02-01,16.1399993896
2019-02-04,15.7299995422
2019-02-05,15.5699996948
2019-02-06,15.3800001144
2019-02-07,16.3700008392
2019-02-08,15.720000267
2019-02-11,15.970000267
2019-02-12,15.4300003052
2019-02-13,15.6499996185
2019-02-14,16.2199993134
2019-02-15,14.9099998474
2019-02-19,14.8800001144
2019-02-20,14.0200004578
2019-02-21,14.4600000381
2019-02-22,13.5100002289
2019-02-25,14.8500003815
2019-02-26,15.1700000763
2019-02-27,14.6999998093
2019-02-28,14.779999733
2019-03-01,13.5699996948
2019-03-04,14.6300001144
2019-03-05,14.7399997711
2019-03-06,15.7399997711
2019-03-07,16.5900001526
2019-03-08,16.0499992371
2019-03-11,14.3299999237
2019-03-12,13.7700004578
2019-03-13,13.4099998474
2019-03-14,13.5
2019-03-15,12.8800001144
2019-03-18,13.1000003815
2019-03-19,13.5600004196
2019-03-20,13.9099998474
2019-03-21,13.6300001144
2019-03-22,16.4799995422
2019-03-25,16.3299999237
2019-03-26,14.6800003052
2019-03-27,15.1499996185
2019-03-28,14.4300003052
2019-03-29,13.7100000381
2019-04-01,13.3999996185
2019-04-02,13.3599996567
2019-04-03,13.7399997711
2019-04-04,13.5799999237
2019-04-05,12.8199996948
2019-04-08,13.1800003052
2019-04-09,14.279999733
2019-04-10,13.3000001907
2019-04-11,13.0200004578
2019-04-12,12.0100002289
2019-04-15,12.3199996948
2019-04-16,12.1800003052
2019-04-17,12.6000003815
2019-04-18,12.0900001526
2019-04-22,12.4200000763
2019-04-23,12.279999733
2019-04-24,13.1400003433
2019-04-25,13.25
2019-04-26,12.7299995422
2019-04-29,13.1099996567
2019-04-30,13.1199998856
2019-05-01,14.8000001907
2019-05-02,14.4200000763
2019-05-03,12.8699998856
2019-05-06,15.4399995804
2019-05-07,19.3199996948
2019-05-08,19.3999996185
2019-05-09,19.1000003815
2019-05-10,16.0400009155
2019-05-13,20.5499992371
2019-05-14,18.0599994659
2019-05-15,16.4400005341
2019-05-16,15.2899999619
2019-05-17,15.9600000381
2019-05-20,16.3099994659
2019-05-21,14.9499998093
2019-05-22,14.75
2019-05-23,16.9200000763
2019-05-24,15.8500003815
2019-05-28,17.5
2019-05-29,17.8999996185
2019-05-30,17.2999992371
2019-05-31,18.7099990845
2019-06-03,18.8600006104
2019-06-04,16.9699993134
2019-06-05,16.0900001526
2019-06-06,15.9300003052
2019-06-07,16.2999992371
2019-06-10,15.9399995804
2019-06-11,15.9899997711
2019-06-12,15.9099998474
2019-06-13,15.8199996948
2019-06-14,15.279999733
2019-06-17,15.3500003815
2019-06-18,15.1499996185
2019-06-19,14.3299999237
2019-06-20,14.75
2019-06-21,15.3999996185
2019-06-24,15.2600002289
2019-06-25,16.2800006866
2019-06-26,16.2099990845
2019-06-27,15.8199996948
2019-06-28,15.0799999237
2019-07-01,14.0600004196
2019-07-02,12.9300003052
2019-07-03,12.5699996948
2019-07-05,13.279999733
2019-07-08,13.9600000381
2019-07-09,14.0900001526
2019-07-10,13.029999733
2019-07-11,12.9300003052
2019-07-12,12.3900003433
2019-07-15,12.6800003052
2019-07-16,12.8599996567
2019-07-17,13.970000267
2019-07-18,13.529999733
2019-07-19,14.4499998093
2019-07-22,13.529999733
2019-07-23,12.6099996567
2019-07-24,12.0699996948
2019-07-25,12.7399997711
2019-07-26,12.1599998474
2019-07-29,12.8299999237
2019-07-30,13.9399995804
2019-07-31,16.1200008392
2019-08-01,17.8700008392
2019-08-02,17.6100006104
2019-08-05,24.5900001526
2019-08-06,20.1700000763
2019-08-07,19.4899997711
2019-08-08,16.9099998474
2019-08-09,17.9699993134
2019-08-12,21.0900001526
2019-08-13,17.5200004578
2019-08-14,22.1000003815
2019-08-15,21.1800003052
2019-08-16,18.4699993134
2019-08-19,16.8799991608
2019-08-20,17.5
2019-08-21,15.8000001907
2019-08-22,16.6800003052
2019-08-23,19.8700008392
2019-08-26,19.3199996948
2019-08-27,20.3099994659
2019-08-28,19.3500003815
2019-08-29,17.8799991608
2019-08-30,18.9799995422
2019-09-03,19.6599998474
2019-09-04,17.3299999237
2019-09-05,16.2700004578
2019-09-06,15.0
2019-09-09,15.2700004578
2019-09-10,15.1999998093
2019-09-11,14.6099996567
2019-09-12,14.220000267
2019-09-13,13.7399997711
2019-09-16,14.6700000763
2019-09-17,14.4399995804
2019-09-18,13.9499998093
2019-09-19,14.0500001907
2019-09-20,15.3199996948
2019-09-23,14.9099998474
2019-09-24,17.0499992371
2019-09-25,15.9600000381
2019-09-26,16.0699996948
2019-09-27,17.2199993134
2019-09-30,16.2399997711
2019-10-01,18.5599994659
2019-10-02,20.5599994659
2019-10-03,19.1200008392
2019-10-04,17.0400009155
2019-10-07,17.8600006104
2019-10-08,20.2800006866
2019-10-09,18.6399993896
2019-10-10,17.5699996948
2019-10-11,15.5799999237
2019-10-14,14.5699996948
2019-10-15,13.5399999619
2019-10-16,13.6800003052
2019-10-17,13.7899999619
2019-10-18,14.25
2019-10-21,14.0
2019-10-22,14.4600000381
2019-10-23,14.0100002289
2019-10-24,13.7100000381
2019-10-25,12.6499996185
2019-10-28,13.1099996567
2019-10-29,13.1999998093
2019-10-30,12.3299999237
2019-10-31,13.220000267
2019-11-01,12.3000001907
2019-11-04,12.8299999237
2019-11-05,13.1000003815
2019-11-06,12.6199998856
2019-11-07,12.7299995422
2019-11-08,12.0699996948
2019-11-11,12.6899995804
2019-11-12,12.6800003052
2019-11-13,13.0
2019-11-14,13.0500001907
2019-11-15,12.0500001907
2019-11-18,12.4600000381
2019-11-19,12.8599996567
2019-11-20,12.779999733
2019-11-21,13.1300001144
2019-11-22,12.3400001526
2019-11-25,11.8699998856
2019-11-26,11.5399999619
2019-11-27,11.75
2019-11-29,12.6199998856
2019-12-02,14.9099998474
2019-12-03,15.9600000381
2019-12-04,14.8000001907
2019-12-05,14.5200004578
2019-12-06,13.6199998856
2019-12-09,15.8599996567
2019-12-10,15.6800003052
2019-12-11,14.9899997711
2019-12-12,13.9399995804
2019-12-13,12.6300001144
2019-12-16,12.1400003433
2019-12-17,12.2899999619
2019-12-18,12.5799999237
2019-12-19,12.5
2019-12-20,12.5100002289
2019-12-23,12.6099996567
2019-12-24,12.6700000763
2019-12-26,12.6499996185
2019-12-27,13.4300003052
2019-12-30,14.8199996948
2019-12-31,13.779999733
2020-01-02,12.470000267
2020-01-03,14.0200004578
2020-01-06,13.8500003815
2020-01-07,13.7899999619
2020-01-08,13.4499998093
2020-01-09,12.5399999619
2020-01-10,12.5600004196
2020-01-13,12.3199996948
2020-01-14,12.3900003433
2020-01-15,12.4200000763
2020-01-16,12.3199996948
2020-01-17,12.1000003815
2020-01-21,12.8500003815
2020-01-22,12.9099998474
2020-01-23,12.9799995422
2020-01-24,14.5600004196
2020-01-27,18.2299995422
2020-01-28,16.2800006866
2020-01-29,16.3899993896
2020-01-30,15.4899997711
2020-01-31,18.8400001526
2020-02-03,17.9699993134
2020-02-04,16.0499992371
2020-02-05,15.1499996185
2020-02-06,14.9600000381
2020-02-07,15.470000267
2020-02-10,15.0399999619
2020-02-11,15.1800003052
2020-02-12,13.7399997711
2020-02-13,14.1499996185
2020-02-14,13.6800003052
2020-02-18,14.8299999237
2020-02-19,14.3800001144
2020-02-20,15.5600004196
2020-02-21,17.0799999237
2020-02-24,25.0300006866
2020-02-25,27.8500003815
2020-02-26,27.5599994659
2020-02-27,39.1599998474
2020-02-28,40.1100006104
2020-03-02,33.4199981689
2020-03-03,36.8199996948
2020-03-04,31.9899997711
2020-03-05,39.6199989319
2020-03-06,41.9399986267
2020-03-09,54.4599990845
2020-03-10,47.2999992371
2020-03-11,53.9000015259
2020-03-12,75.4700012207
2020-03-13,57.8300018311
2020-03-16,82.6900024414
2020-03-17,75.9100036621
2020-03-18,76.4499969482
2020-03-19,72.0
2020-03-20,66.0400009155
2020-03-23,61.5900001526
2020-03-24,61.6699981689
2020-03-25,63.9500007629
2020-03-26,61.0
2020-03-27,65.5400009155
2020-03-30,57.0800018311
2020-03-31,53.5400009155
2020-04-01,57.0600013733
2020-04-02,50.9099998474
2020-04-03,46.7999992371
2020-04-06,45.2400016785
2020-04-07,46.7000007629
2020-04-08,43.3499984741
2020-04-09,41.6699981689
2020-04-13,41.1699981689
2020-04-14,37.7599983215
2020-04-15,40.8400001526
2020-04-16,40.1100006104
2020-04-17,38.1500015259
2020-04-20,43.8300018311
2020-04-21,45.4099998474
2020-04-22,41.9799995422
2020-04-23,41.3800010681
2020-04-24,35.9300003052
2020-04-27,33.2900009155
2020-04-28,33.5699996948
2020-04-29,31.2299995422
2020-04-30,34.1500015259
2020-05-01,37.1899986267
2020-05-04,35.9700012207
2020-05-05,33.6100006104
2020-05-06,34.1199989319
2020-05-07,31.4400005341
2020-05-08,27.9799995422
2020-05-11,27.5699996948
2020-05-12,33.0400009155
2020-05-13,35.2799987793
2020-05-14,32.6100006104
2020-05-15,31.8899993896
2020-05-18,29.2999992371
2020-05-19,30.5300006866
2020-05-20,27.9899997711
2020-05-21,29.5300006866
2020-05-22,28.1599998474
2020-05-26,28.0100002289
2020-05-27,27.6200008392
2020-05-28,28.5900001526
2020-05-29,27.5100002289
2020-06-01,28.2299995422
2020-06-02,26.8400001526
2020-06-03,25.6599998474
2020-06-04,25.8099994659
2020-06-05,24.5200004578
2020-06-08,25.8099994659
2020-06-09,27.5699996948
2020-06-10,27.5699996948
2020-06-11,40.7900009155
2020-06-12,36.0900001526
2020-06-15,34.4000015259
2020-06-16,33.6699981689
2020-06-17,33.4700012207
2020-06-18,32.9399986267
2020-06-19,35.1199989319
2020-06-22,31.7700004578
2020-06-23,31.3700008392
2020-06-24,33.8400001526
2020-06-25,32.2200012207
2020-06-26,34.7299995422
2020-06-29,31.7800006866
2020-06-30,30.4300003052
2020-07-01,28.6200008392
2020-07-02,27.6800003052
2020-07-06,27.9400005341
2020-07-07,29.4300003052
2020-07-08,28.0799999237
2020-07-09,29.2600002289
2020-07-10,27.2900009155
2020-07-13,32.1899986267
2020-07-14,29.5200004578
2020-07-15,27.7600002289
2020-07-16,28.0
2020-07-17,25.6800003052
2020-07-20,24.4599990845
2020-07-21,24.8400001526
2020-07-22,24.3199996948
2020-07-23,26.0799999237
2020-07-24,25.8400001526
2020-07-27,24.7399997711
2020-07-28,25.4400005341
2020-07-29,24.1000003815
2020-07-30,24.7600002289
2020-07-31,24.4599990845
2020-08-03,24.2800006866
2020-08-04,23.7600002289
2020-08-05,22.9899997711
2020-08-06,22.6499996185
2020-08-07,22.2099990845
2020-08-10,22.1299991608
2020-08-11,24.0300006866
2020-08-12,22.2800006866
2020-08-13,22.1299991608
2020-08-14,22.0499992371
2020-08-17,21.3500003815
2020-08-18,21.5100002289
2020-08-19,22.5400009155
2020-08-20,22.7199993134
2020-08-21,22.5400009155
2020-08-24,22.3700008392
2020-08-25,22.0300006866
2020-08-26,23.2700004578
2020-08-27,24.4699993134
2020-08-28,22.9599990845
2020-08-31,26.4099998474
2020-09-01,26.1200008392
2020-09-02,26.5699996948
2020-09-03,33.5999984741
2020-09-04,30.75
2020-09-08,31.4599990845
2020-09-09,28.8099994659
2020-09-10,29.7099990845
2020-09-11,26.8700008392
2020-09-14,25.8500003815
2020-09-15,25.5900001526
2020-09-16,26.0400009155
2020-09-17,26.4599990845
2020-09-18,25.8299999237
2020-09-21,27.7800006866
2020-09-22,26.8600006104
2020-09-23,28.5799999237
2020-09-24,28.5100002289
2020-09-25,26.3799991608
2020-09-28,26.1900005341
2020-09-29,26.2700004578
2020-09-30,26.3700008392
2020-10-01,26.7000007629
2020-10-02,27.6299991608
2020-10-05,27.9599990845
2020-10-06,29.4799995422
2020-10-07,28.0599994659
2020-10-08,26.3600006104
2020-10-09,25.0
2020-10-12,25.0699996948
2020-10-13,26.0699996948
2020-10-14,26.3999996185
2020-10-15,26.9699993134
2020-10-16,27.4099998474
2020-10-19,29.1800003052
2020-10-20,29.3500003815
2020-10-21,28.6499996185
2020-10-22,28.1100006104
2020-10-23,27.5499992371
2020-10-26,32.4599990845
2020-10-27,33.3499984741
2020-10-28,40.2799987793
2020-10-29,37.5900001526
2020-10-30,38.0200004578
2020-11-02,37.1300010681
2020-11-03,35.5499992371
2020-11-04,29.5699996948
2020-11-05,27.5799999237
2020-11-06,24.8600006104
2020-11-09,25.75
2020-11-10,24.7999992371
2020-11-11,23.4500007629
2020-11-12,25.3500003815
2020-11-13,23.1000003815
2020-11-16,22.4500007629
2020-11-17,22.7099990845
2020-11-18,23.8400001526
2020-11-19,23.1100006104
2020-11-20,23.7000007629
2020-11-23,22.6599998474
2020-11-24,21.6399993896
2020-11-25,21.25
2020-11-27,20.8400001526
2020-11-30,20.5699996948
2020-12-01,20.7700004578
2020-12-02,21.1700000763
2020-12-03,21.2800006866
2020-12-04,20.7900009155
2020-12-07,21.2999992371
2020-12-08,20.6800003052
2020-12-09,22.2700004578
2020-12-10,22.5200004578
2020-12-11,23.3099994659
2020-12-14,24.7199993134
2020-12-15,22.8899993896
2020-12-16,22.5
2020-12-17,21.9300003052
2020-12-18,21.5699996948
2020-12-21,25.1599998474
2020-12-22,24.2299995422
2020-12-23,23.3099994659
2020-12-24,21.5300006866
2020-12-28,21.7000007629
2020-12-29,23.0799999237
2020-12-30,22.7700004578
2020-12-31,22.75
2021-01-04,26.9699993134
2021-01-05,25.3400001526
2021-01-06,25.0699996948
2021-01-07,22.3700008392
2021-01-08,21.5599994659
2021-01-11,24.0799999237
2021-01-12,23.3299999237
2021-01-13,22.2099990845
2021-01-14,23.25
2021-01-15,24.3400001526
2021-01-19,23.2399997711
2021-01-20,21.5799999237
2021-01-21,21.3199996948
2021-01-22,21.9099998474
2021-01-25,23.1900005341
2021-01-26,23.0200004578
2021-01-27,37.2099990845
2021-01-28,30.2099990845
2021-01-29,33.0900001526
2021-02-01,30.2399997711
2021-02-02,25.5599994659
2021-02-03,22.9099998474
2021-02-04,21.7700004578
2021-02-05,20.8700008392
2021-02-08,21.2399997711
2021-02-09,21.6299991608
2021-02-10,21.9899997711
2021-02-11,21.25
2021-02-12,19.9699993134
2021-02-16,21.4599990845
2021-02-17,21.5
2021-02-18,22.4899997711
2021-02-19,22.0499992371
2021-02-22,23.4500007629
2021-02-23,23.1100006104
2021-02-24,21.3400001526
2021-02-25,28.8899993896
2021-02-26,27.9500007629
2021-03-01,23.3500003815
2021-03-02,24.1000003815
2021-03-03,26.6700000763
2021-03-04,28.5699996948
2021-03-05,24.6599998474
2021-03-08,25.4699993134
2021-03-09,24.0300006866
2021-03-10,22.5599994659
2021-03-11,21.9099998474
2021-03-12,20.6900005341
2021-03-15,20.0300006866
2021-03-16,19.7900009155
2021-03-17,19.2299995422
2021-03-18,21.5799999237
2021-03-19,20.9500007629
2021-03-22,18.8799991608
2021-03-23,20.2999992371
2021-03-24,21.2000007629
2021-03-25,19.8099994659
2021-03-26,18.8600006104
2021-03-29,20.7399997711
2021-03-30,19.6100006104
2021-03-31,19.3999996185
2021-04-01,17.3299999237
2021-04-05,17.9099998474
2021-04-06,18.1200008392
2021-04-07,17.1599998474
2021-04-08,16.9500007629
2021-04-09,16.6900005341
2021-04-12,16.9099998474
2021-04-13,16.6499996185
2021-04-14,16.9899997711
2021-04-15,16.5699996948
2021-04-16,16.25
2021-04-19,17.2900009155
2021-04-20,18.6800003052
2021-04-21,17.5
2021-04-22,18.7099990845
2021-04-23,17.3299999237
2021-04-26,17.6399993896
2021-04-27,17.5599994659
2021-04-28,17.2800006866
2021-04-29,17.6100006104
2021-04-30,18.6100006104
2021-05-03,18.3099994659
2021-05-04,19.4799995422
2021-05-05,19.1499996185
2021-05-06,18.3899993896
2021-05-07,16.6900005341
2021-05-10,19.6599998474
2021-05-11,21.8400001526
2021-05-12,27.5900001526
2021-05-13,23.1299991608
2021-05-14,18.8099994659
2021-05-17,19.7199993134
2021-05-18,21.3400001526
2021-05-19,22.1800003052
2021-05-20,20.6700000763
2021-05-21,20.1499996185
2021-05-24,18.3999996185
2021-05-25,18.8400001526
2021-05-26,17.3600006104
2021-05-27,16.7399997711
2021-05-28,16.7600002289
2021-06-01,17.8999996185
2021-06-02,17.4799995422
2021-06-03,18.0400009155
2021-06-04,16.4200000763
2021-06-07,16.4200000763
2021-06-08,17.0699996948
2021-06-09,17.8899993896
2021-06-10,16.1000003815
2021-06-11,15.6499996185
2021-06-14,16.3899993896
2021-06-15,17.0200004578
2021-06-16,18.1499996185
2021-06-17,17.75
2021-06-18,20.7000007629
2021-06-21,17.8899993896
2021-06-22,16.6599998474
2021-06-23,16.3199996948
2021-06-24,15.970000267
2021-06-25,15.6199998856
2021-06-28,15.7600002289
2021-06-29,16.0200004578
2021-06-30,15.8299999237
2021-07-01,15.4799995422
2021-07-02,15.0699996948
2021-07-06,16.4400005341
2021-07-07,16.2000007629
2021-07-08,19.0
2021-07-09,16.1800003052
2021-07-12,16.1700000763
2021-07-13,17.1200008392
2021-07-14,16.3299999237
2021-07-15,17.0100002289
2021-07-16,18.4500007629
2021-07-19,22.5
2021-07-20,19.7299995422
2021-07-21,17.9099998474
2021-07-22,17.6900005341
2021-07-23,17.2000007629
2021-07-26,17.5799999237
2021-07-27,19.3600006104
2021-07-28,18.3099994659
2021-07-29,17.7000007629
2021-07-30,18.2399997711
2021-08-02,19.4599990845
2021-08-03,18.0400009155
2021-08-04,17.9699993134
2021-08-05,17.2800006866
2021-08-06,16.1499996185
2021-08-09,16.7199993134
2021-08-10,16.7900009155
2021-08-11,16.1700000763
2021-08-12,15.5900001526
2021-08-13,15.4499998093
2021-08-16,16.1200008392
2021-08-17,17.9099998474
2021-08-18,21.5699996948
2021-08-19,21.6700000763
2021-08-20,18.5599994659
2021-08-23,17.1499996185
2021-08-24,17.2199993134
2021-08-25,16.7900009155
2021-08-26,18.8400001526
2021-08-27,16.3899993896
2021-08-30,16.1900005341
2021-08-31,16.4799995422
2021-09-01,16.1100006104
2021-09-02,16.4099998474
2021-09-03,16.4099998474
2021-09-07,18.1399993896
2021-09-08,17.9599990845
2021-09-09,18.7999992371
2021-09-10,20.9500007629
2021-09-13,19.3700008392
2021-09-14,19.4599990845
2021-09-15,18.1800003052
2021-09-16,18.6900005341
2021-09-17,20.8099994659
2021-09-20,25.7099990845
2021-09-21,24.3600006104
2021-09-22,20.8700008392
2021-09-23,18.6299991608
2021-09-24,17.75
2021-09-27,18.7600002289
2021-09-28,23.25
2021-09-29,22.5599994659
2021-09-30,23.1399993896
2021-10-01,21.1000003815
2021-10-04,22.9599990845
2021-10-05,21.2999992371
2021-10-06,21.0
2021-10-07,19.5400009155
2021-10-08,18.7700004578
2021-10-11,20.0
2021-10-12,19.8500003815
2021-10-13,18.6399993896
2021-10-14,16.8600006104
2021-10-15,16.2999992371
2021-10-18,16.3099994659
2021-10-19,15.6999998093
2021-10-20,15.4899997711
2021-10-21,15.0100002289
2021-10-22,15.4300003052
2021-10-25,15.2399997711
2021-10-26,15.9799995422
2021-10-27,16.9799995422
2021-10-28,16.5300006866
2021-10-29,16.2600002289
2021-11-01,16.4099998474
2021-11-02,16.0300006866
2021-11-03,15.1000003815
2021-11-04,15.4399995804
2021-11-05,16.4799995422
2021-11-08,17.2199993134
2021-11-09,17.7800006866
2021-11-10,18.7299995422
2021-11-11,17.6599998474
2021-11-12,16.2900009155
2021-11-15,16.4899997711
2021-11-16,16.3700008392
2021-11-17,17.1100006104
2021-11-18,17.5900001526
2021-11-19,17.9099998474
2021-11-22,19.1700000763
2021-11-23,19.3799991608
2021-11-24,18.5799999237
2021-11-26,28.6200008392
2021-11-29,22.9599990845
2021-11-30,27.1900005341
2021-12-01,31.1200008392
2021-12-02,27.9500007629
2021-12-03,30.6700000763
2021-12-06,27.1800003052
2021-12-07,21.8899993896
2021-12-08,19.8999996185
2021-12-09,21.5799999237
2021-12-10,18.6900005341
2021-12-13,20.3099994659
2021-12-14,21.8899993896
2021-12-15,19.2900009155
2021-12-16,20.5699996948
2021-12-17,21.5699996948
2021-12-20,22.8700008392
2021-12-21,21.0100002289
2021-12-22,18.6299991608
2021-12-23,17.9599990845
2021-12-27,17.6800003052
2021-12-28,17.5400009155
2021-12-29,16.9500007629
2021-12-30,17.3299999237
2021-12-31,17.2199993134
2022-01-03,16.6000003815
2022-01-04,16.9099998474
2022-01-05,19.7299995422
2022-01-06,19.6100006104
2022-01-07,18.7600002289
2022-01-10,19.3999996185
2022-01-11,18.4099998474
2022-01-12,17.6200008392
2022-01-13,20.3099994659
2022-01-14,19.1900005341
2022-01-18,22.7900009155
2022-01-19,23.8500003815
2022-01-20,25.5900001526
2022-01-21,28.8500003815
2022-01-24,29.8999996185
2022-01-25,31.1599998474
2022-01-26,31.9599990845
2022-01-27,30.4899997711
2022-01-28,27.6599998474
2022-01-31,24.8299999237
2022-02-01,21.9599990845
2022-02-02,22.0900001526
2022-02-03,24.3500003815
2022-02-04,23.2199993134
2022-02-07,22.8600006104
2022-02-08,21.4400005341
2022-02-09,19.9599990845
2022-02-10,23.9099998474
2022-02-11,27.3600006104
2022-02-14,28.3299999237
2022-02-15,25.7000007629
2022-02-16,24.2900009155
2022-02-17,28.1100006104
2022-02-18,27.75
2022-02-22,28.8099994659
2022-02-23,31.0200004578
2022-02-24,30.3199996948
2022-02-25,27.5900001526
2022-02-28,30.1499996185
2022-03-01,33.3199996948
2022-03-02,30.7399997711
2022-03-03,30.4799995422
2022-03-04,31.9799995422
2022-03-07,36.4500007629
2022-03-08,35.1300010681
2022-03-09,32.4500007629
2022-03-10,30.2299995422
2022-03-11,30.75
2022-03-14,31.7700004578
2022-03-15,29.8299999237
2022-03-16,26.6700000763
2022-03-17,25.6700000763
2022-03-18,23.8700008392
2022-03-21,23.5300006866
2022-03-22,22.9400005341
2022-03-23,23.5699996948
2022-03-24,21.6700000763
2022-03-25,20.8099994659
2022-03-28,19.6299991608
2022-03-29,18.8999996185
2022-03-30,19.3299999237
2022-03-31,20.5599994659
2022-04-01,19.6299991608
2022-04-04,18.5699996948
2022-04-05,21.0300006866
2022-04-06,22.1000003815
2022-04-07,21.5499992371
2022-04-08,21.1599998474
2022-04-11,24.3700008392
2022-04-12,24.2600002289
2022-04-13,21.8199996948
2022-04-14,22.7000007629
2022-04-18,22.1700000763
2022-04-19,21.3700008392
2022-04-20,20.3199996948
2022-04-21,22.6800003052
2022-04-22,28.2099990845
2022-04-25,27.0200004578
2022-04-26,33.5200004578
2022-04-27,31.6000003815
2022-04-28,29.9899997711
2022-04-29,33.4000015259
2022-05-02,32.3400001526
2022-05-03,29.25
2022-05-04,25.4200000763
2022-05-05,31.2000007629
2022-05-06,30.1900005341
2022-05-09,34.75
2022-05-10,32.9900016785
2022-05-11,32.5600013733
2022-05-12,31.7700004578
2022-05-13,28.8700008392
2022-05-16,27.4699993134
2022-05-17,26.1000003815
2022-05-18,30.9599990845
2022-05-19,29.3500003815
2022-05-20,29.4300003052
2022-05-23,28.4799995422
2022-05-24,29.4500007629
2022-05-25,28.3700008392
2022-05-26,27.5
2022-05-27,25.7199993134
2022-05-31,26.1900005341
2022-06-01,25.6900005341
2022-06-02,24.7199993134
2022-06-03,24.7900009155
2022-06-06,25.0699996948
2022-06-07,24.0200004578
2022-06-08,23.9599990845
2022-06-09,26.0900001526
2022-06-10,27.75
2022-06-13,34.0200004578
2022-06-14,32.6899986267
2022-06-15,29.6200008392
2022-06-16,32.9500007629
2022-06-17,31.1299991608
2022-06-21,30.1900005341
2022-06-22,28.9500007629
2022-06-23,29.0499992371
2022-06-24,27.2299995422
2022-06-27,26.9500007629
2022-06-28,28.3600006104
2022-06-29,28.1599998474
2022-06-30,28.7099990845
2022-07-01,26.7000007629
2022-07-05,27.5400009155
2022-07-06,26.7299995422
2022-07-07,26.0799999237
2022-07-08,24.6399993896
2022-07-11,26.1700000763
2022-07-12,27.2900009155
2022-07-13,26.8199996948
2022-07-14,26.3999996185
2022-07-15,24.2299995422
2022-07-18,25.2999992371
2022-07-19,24.5
2022-07-20,23.8799991608
2022-07-21,23.1100006104
2022-07-22,23.0300006866
2022-07-25,23.3600006104
2022-07-26,24.6900005341
2022-07-27,23.2399997711
2022-07-28,22.3299999237
2022-07-29,21.3299999237
2022-08-01,22.8400001526
2022-08-02,23.9300003052
2022-08-03,21.9500007629
2022-08-04,21.4400005341
2022-08-05,21.1499996185
2022-08-08,21.2900009155
2022-08-09,21.7700004578
2022-08-10,19.7399997711
2022-08-11,20.2000007629
2022-08-12,19.5300006866
2022-08-15,19.9500007629
2022-08-16,19.6900005341
2022-08-17,19.8999996185
2022-08-18,19.5599994659
2022-08-19,20.6000003815
2022-08-22,23.7999992371
2022-08-23,24.1100006104
2022-08-24,22.8199996948
2022-08-25,21.7800006866
2022-08-26,25.5599994659
2022-08-29,26.2099990845
2022-08-30,26.2099990845
2022-08-31,25.8700008392
2022-09-01,25.5599994659
2022-09-02,25.4699993134
2022-09-06,26.9099998474
2022-09-07,24.6399993896
2022-09-08,23.6100006104
2022-09-09,22.7900009155
2022-09-12,23.8700008392
2022-09-13,27.2700004578
2022-09-14,26.1599998474
2022-09-15,26.2700004578
2022-09-16,26.2999992371
2022-09-19,25.7600002289
2022-09-20,27.1599998474
2022-09-21,27.9899997711
2022-09-22,27.3500003815
2022-09-23,29.9200000763
2022-09-26,32.2599983215
2022-09-27,32.5999984741
2022-09-28,30.1800003052
2022-09-29,31.8400001526
2022-09-30,31.6200008392
2022-10-03,30.1000003815
2022-10-04,29.0699996948
2022-10-05,28.5499992371
2022-10-06,30.5200004578
2022-10-07,31.3600006104
2022-10-10,32.4500007629
2022-10-11,33.6300010681
2022-10-12,33.5699996948
2022-10-13,31.9400005341
2022-10-14,32.0200004578
2022-10-17,31.3700008392
2022-10-18,30.5
2022-10-19,30.7600002289
2022-10-20,29.9799995422
2022-10-21,29.6900005341
2022-10-24,29.8500003815
2022-10-25,28.4599990845
2022-10-26,27.2800006866
2022-10-27,27.3899993896
2022-10-28,25.75
2022-10-31,25.8799991608
2022-11-01,25.8099994659
2022-11-02,25.8600006104
2022-11-03,25.2999992371
2022-11-04,24.5499992371
2022-11-07,24.3500003815
2022-11-08,25.5400009155
2022-11-09,26.0900001526
2022-11-10,23.5300006866
2022-11-11,22.5200004578
2022-11-14,23.7299995422
2022-11-15,24.5400009155
2022-11-16,24.1100006104
2022-11-17,23.9300003052
2022-11-18,23.1200008392
2022-11-21,22.3600006104
2022-11-22,21.2900009155
2022-11-23,20.3500003815
2022-11-25,20.5
2022-11-28,22.2099990845
2022-11-29,21.8899993896
2022-11-30,20.5799999237
2022-12-01,19.8400001526
2022-12-02,19.0599994659
2022-12-05,20.75
2022-12-06,22.1700000763
2022-12-07,22.6800003052
2022-12-08,22.2900009155
2022-12-09,22.8299999237
2022-12-12,25.0
2022-12-13,22.5499992371
2022-12-14,21.1399993896
2022-12-15,22.8299999237
2022-12-16,22.6200008392
2022-12-19,22.4200000763
2022-12-20,21.4799995422
2022-12-21,20.0699996948
2022-12-22,21.9699993134
2022-12-23,20.8700008392
2022-12-27,21.6499996185
2022-12-28,22.1399993896
2022-12-29,21.4400005341
2022-12-30,21.6700000763
2023-01-03,22.8999996185
2023-01-04,22.0100002289
2023-01-05,22.4599990845
2023-01-06,21.1299991608
2023-01-09,21.9699993134
2023-01-10,20.5799999237
2023-01-11,21.0900001526
2023-01-12,18.8299999237
2023-01-13,18.3500003815
2023-01-17,19.3600006104
